asset_id,category,source,source_identifier,relative_path,kind,required_by,expected_shape,status,bytes,sha256,archive_doi,notes
esri_multipatch_agriculture__nile_delta__r1c1,primary_input,Esri World Imagery,zoom=17;lat=30.799999999999994;lon=31.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r1c2,primary_input,Esri World Imagery,zoom=17;lat=30.800638273245827;lon=31.04178780082707,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r2c0,primary_input,Esri World Imagery,zoom=17;lat=30.835419180952112;lon=30.957450077044548,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r2c1,primary_input,Esri World Imagery,zoom=17;lat=30.836071841472993;lon=30.999252129880908,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__nile_delta__r2c2,primary_input,Esri World Imagery,zoom=17;lat=30.836711023954354;lon=31.041055532013978,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__nile_delta__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r0c0,primary_input,Esri World Imagery,zoom=17;lat=48.96307988174321;lon=30.946825298431406,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r0c1,primary_input,Esri World Imagery,zoom=17;lat=48.96403935228539;lon=31.001438992156054,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r0c2,primary_input,Esri World Imagery,zoom=17;lat=48.964972980160155;lon=31.056055538437917,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r1c0,primary_input,Esri World Imagery,zoom=17;lat=48.99903932061803;lon=30.945347050167964,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r1c1,primary_input,Esri World Imagery,zoom=17;lat=48.99999999999999;lon=31.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r1c2,primary_input,Esri World Imagery,zoom=17;lat=49.00093480419986;lon=31.054655809675374,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r2c0,primary_input,Esri World Imagery,zoom=17;lat=49.034998500941064;lon=30.943865864183454,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r2c1,primary_input,Esri World Imagery,zoom=17;lat=49.03596039089362;lon=30.998558147996302,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__ukraine__r2c2,primary_input,Esri World Imagery,zoom=17;lat=49.036896373102984;lon=31.053253298964414,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__ukraine__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r0c0,primary_input,Esri World Imagery,zoom=17;lat=44.96443021657764;lon=9.948661611790412,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r0c1,primary_input,Esri World Imagery,zoom=17;lat=44.96399766755218;lon=9.999374277733768,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r0c2,primary_input,Esri World Imagery,zoom=17;lat=44.96354260375915;lon=10.050085768378684,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r1c0,primary_input,Esri World Imagery,zoom=17;lat=45.00043308930792;lon=9.949255594072975,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r1c1,primary_input,Esri World Imagery,zoom=17;lat=45.0;lon=10.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r1c2,primary_input,Esri World Imagery,zoom=17;lat=44.99954436781082;lon=10.050743227930447,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r2c0,primary_input,Esri World Imagery,zoom=17;lat=45.03643572792597;lon=9.949850694621672,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r2c1,primary_input,Esri World Imagery,zoom=17;lat=45.03600209766428;lon=10.000626900264272,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__po_valley__r2c2,primary_input,Esri World Imagery,zoom=17;lat=45.03554589637275;lon=10.051401925203386,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__po_valley__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-31.536083047998233;lon=116.95786272830834,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-31.53608998913279;lon=117.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-31.536083047998233;lon=117.04213727169166,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-31.499993068617112;lon=116.95787892220514,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-31.5;lon=117.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-31.499993068617112;lon=117.04212107779485,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-31.463902885463376;lon=116.95789508704188,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-31.463909807101928;lon=117.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__western_australia__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-31.463902885463376;lon=117.04210491295811,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__western_australia__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r0c0,primary_input,Esri World Imagery,zoom=17;lat=-13.036305061804198;lon=-56.03674117298044,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r0c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r0c1,primary_input,Esri World Imagery,zoom=17;lat=-13.036165273811926;lon=-55.99985496760605,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r0c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r0c2,primary_input,Esri World Imagery,zoom=17;lat=-13.036020235583045;lon=-55.962969200399336,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r0c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r1c0,primary_input,Esri World Imagery,zoom=17;lat=-13.000139387050169;lon=-56.036880858509534,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r1c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r1c1,primary_input,Esri World Imagery,zoom=17;lat=-13.000000000000002;lon=-56.0,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r1c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r1c2,primary_input,Esri World Imagery,zoom=17;lat=-12.999855377771578;lon=-55.96311957935426,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r1c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r2c0,primary_input,Esri World Imagery,zoom=17;lat=-12.963973610301924;lon=-56.03702012231636,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r2c0__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r2c1,primary_input,Esri World Imagery,zoom=17;lat=-12.963834624082315;lon=-56.00014459453,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r2c1__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
esri_multipatch_agriculture__mato_grosso__r2c2,primary_input,Esri World Imagery,zoom=17;lat=-12.963690417738613;lon=-55.96326950430455,notebooks/data/multi_patch_latitude/esri_patch_cache/agriculture__mato_grosso__r2c2__z17_n256_os4_gsd10.zarr,zarr,multi_patch_latitude_validation.ipynb;throughput_scaling_benchmark.ipynb,latent_hr:1024x1024 float32,missing,,,,One of 360 selected patches; retain even when the reference degradation is degenerate.
era5_output_flux,primary_input,ERA5 reanalysis-era5-complete,2024-06-01T06:00;stream=enda;members=0-9;N256,notebooks/outputFLUX.grib,grib,conservative_flux_ERA5.ipynb,10 ensemble members; steps 3h and 6h; sshf/slhf/ssr,available,41891520,facbe54bd65e79112c8eb1676e3a689c2fe61c639a765252f08ffc5936eee402,,The cfgrib .idx file is derived and is intentionally not archived.
